date,regime,ivp,z,dvol,covered_call,short_strangle_ps,long_straddle
2023-09-22,NORMAL,1.09,0.402,33.32,0.012914328016499332,0.022181843320953472,-0.03095288035234274
2023-09-23,NORMAL,2.73,0.567,34.43,-0.04250470923533452,-0.032911130033166175,0.03827354654966948
2023-09-24,NORMAL,4.64,0.689,35.34,-0.025258753208235785,-0.015396985914381121,0.022151948284363135
2023-09-25,NORMAL,6.56,0.765,35.93,-0.06122625400725059,-0.051190184006379785,0.0554860243436906
2023-09-26,NORMAL,3.83,1.461,34.81,-0.022936457566968216,-0.013230983737107706,0.02002932111439086
2023-09-27,NORMAL,1.09,0.884,32.49,-0.019387570336074265,-0.010363105588461641,0.016867103717316548
2023-09-28,NORMAL,14.21,1.604,38.57,0.014841140981380462,0.025661236079999556,-0.03844673651938216
2023-09-29,NORMAL,4.1,0.936,34.74,0.013438262465238162,0.02312311379135317,-0.018218341082057207
2023-09-30,NORMAL,4.92,0.992,35.16,0.013592832679061901,0.023401489112602022,-0.02083000738819947
2023-10-01,NORMAL,8.74,0.761,36.32,0.014018804439660032,0.024170274428988198,-0.04589911224324024
2023-10-02,NORMAL,9.02,0.052,36.43,-0.00976134072614544,0.000422704343863628,0.007710236025825878
2023-10-03,NORMAL,10.11,0.071,36.91,0.0010053871916610741,0.01133171401257546,-0.0022771316076961173
2023-10-04,CHEAP,4.37,-0.348,34.81,-0.02805603358956481,-0.01835055975970412,0.02479185436909137
2023-10-05,CHEAP,5.19,-0.335,34.93,-0.05701768064744545,-0.0472768430871429,0.051717271846554155
2023-10-06,CHEAP,3.01,-0.452,34.34,-0.051413803858128757,-0.0418467058791806,0.04657960514693829
2023-10-07,CHEAP,2.46,-0.594,33.74,-0.0639318004164244,-0.05454104713998903,0.05832768751065749
2023-10-08,CHEAP,8.47,-0.198,35.75,-0.05479651748908386,-0.04481365988284113,0.04954330212097585
2023-10-09,NORMAL,13.66,0.11,37.28,-0.08709186499456117,-0.07665571148823527,0.07922026054690004
2023-10-10,CHEAP,11.2,-0.281,36.55,-0.18812828646794272,-0.17790869170404489,0.1729914530139725
2023-10-11,NORMAL,11.75,0.042,36.78,-0.1674647973435352,-0.1571770270186715,0.15375952599368242
2023-10-12,CHEAP,10.93,-0.022,36.51,-0.17444663770111823,-0.16423889437091727,0.1603283586157127
2023-10-13,NORMAL,12.57,0.08,36.92,-0.16984046319389998,-0.1595111698157526,0.15590810010932094
2023-10-14,NORMAL,12.02,0.019,36.76,-0.17111987483875638,-0.16083803484085957,0.1571522489357376
2023-10-15,NORMAL,15.85,0.033,37.46,-0.1252199939000638,-0.1147303635420123,0.11444462830846587
2023-10-16,CHEAP,12.57,-0.145,36.91,-0.149637350114595,-0.1393110232936806,0.13720540714774906
2023-10-17,CHEAP,7.1,-0.556,35.39,-0.12734619981529816,-0.11746967401294128,0.11699387486417305
2023-10-18,CHEAP,4.92,-0.728,34.75,-0.12477693187057082,-0.11508913475839186,0.11478398049168867
2023-10-19,CHEAP,4.37,-0.896,34.63,-0.11886791104519581,-0.10921545707754979,0.10931808661631855
2023-10-20,CHEAP,19.67,-0.135,38.43,-0.12301761769122348,-0.11223926845099463,0.11214385410022734
2023-10-21,NORMAL,26.23,0.487,41.61,-0.09605326035265074,-0.08432198554658722,0.08657636424258315
2023-10-22,NORMAL,33.88,1.083,45.52,-0.05666801638413542,-0.04375145969131926,0.04997582791566968
2023-10-23,NORMAL,41.53,-0.475,48.48,-0.009933525371915608,0.0038904473430086614,0.0074432258936936585
2023-10-24,NORMAL,43.44,-0.243,50.66,-0.033595913953413034,-0.019097995755451805,0.028601421603250618
2023-10-25,NORMAL,42.62,-1.039,49.59,0.0032513672735697396,0.01741789389088804,-0.00445193616575669
2023-10-26,NORMAL,43.99,-0.917,50.89,-0.03346834195159722,-0.01889903803274212,0.028468132839167493
2023-10-27,NORMAL,31.15,-2.526,43.84,-0.024766108314496566,-0.012360680877233268,0.0211193722119256
2023-10-28,NORMAL,35.52,-1.999,46.05,-0.006314304118020236,0.006764084319123256,0.004241971621821758
2023-10-29,NORMAL,43.44,-0.8,49.93,-0.01449812024845807,-0.00022641765404114028,0.011498088751375105
2023-10-30,NORMAL,43.99,-0.084,50.31,-0.000782879655938918,0.013606511409264836,-0.0008329292607458516
2023-10-31,NORMAL,46.72,0.295,51.68,-0.01751776443255133,-0.002702855204654027,0.014127431750471514
2023-11-01,NORMAL,51.64,1.228,55.87,0.009592407749009787,0.025720675123785272,-0.010096347791902757
2023-11-02,NORMAL,52.19,1.142,56.46,-0.04018325162131141,-0.023868588552865493,0.03395622465704898
2023-11-03,NORMAL,51.09,0.784,55.39,-0.05979304965909993,-0.04381615900458167,0.05145570909321284
2023-11-04,NORMAL,56.83,1.393,58.79,-0.003642991722656655,0.013411333279117341,0.001579945470511629
2023-11-05,NORMAL,60.93,1.876,61.06,-0.029604312380330212,-0.01182387363463324,0.02425880570029798
2023-11-06,NORMAL,56.28,1.381,58.1,-0.028491273445859843,-0.011656583407176457,0.02349404005451236
2023-11-07,NORMAL,51.64,0.991,55.69,-0.0799609826469807,-0.06388950960908431,0.06929417956752842
2023-11-08,NORMAL,52.46,1.025,56.14,-0.07353807673735076,-0.057324554640746775,0.06352522314111811
2023-11-09,NORMAL,71.04,0.648,64.58,0.023986649151049592,0.04290389981930541,-0.04920264462913744
2023-11-10,NORMAL,56.83,-1.154,58.02,0.021741031503733327,0.038550288994705716,-0.0585907504615439
2023-11-11,NORMAL,58.47,-0.92,58.99,0.022075609270653863,0.039193690260502775,-0.06385732200294453
2023-11-12,NORMAL,59.56,-0.813,59.6,0.02228556187142627,0.039598359212822655,-0.08678309416260993
2023-11-13,NORMAL,66.39,-0.114,62.47,0.023268713024487374,0.04150292957334824,-0.05221102665533911
2023-11-14,NORMAL,63.11,-0.903,61.27,0.020013419640718517,0.03786130801915372,-0.019155839032257732
2023-11-15,NORMAL,69.4,-0.376,63.54,0.023633298029026462,0.04221328945356796,-0.06924343201909851
2023-11-16,NORMAL,57.65,-2.326,58.39,0.02186875821003759,0.03879569759698942,-0.032841392045361725
2023-11-17,NORMAL,54.37,-2.669,57.22,0.02146442513232213,0.0380197263398189,-0.030521795752933706
2023-11-18,NORMAL,50.82,-3.154,54.43,0.002611501575031195,0.018286356035014408,-0.0039031468153725157
2023-11-19,NORMAL,54.64,-2.408,57.2,0.0214575022434193,0.038006463133532495,-0.04884672139988204
2023-11-20,NORMAL,56.28,-0.994,57.46,0.02154747036899808,0.03817888804225127,-0.04294652658906581
2023-11-21,NORMAL,51.37,-1.276,55.37,0.008807352679404119,0.024777941165806366,-0.009404825762824295
2023-11-22,NORMAL,51.37,-1.176,54.87,0.020648395130743707,0.03646156430152582,-0.03590045485201444
2023-11-23,NORMAL,50.0,-0.721,54.03,0.02035543517123744,0.035904722741721795,-0.03647461383551334
2023-11-24,NORMAL,50.27,-0.655,54.25,0.020432227794211406,0.036050556693182516,-0.046077595667587665
2023-11-25,NORMAL,50.82,-0.606,54.35,0.020467118269641944,0.03611684612273458,-0.06321643992841854
2023-11-26,NORMAL,49.73,-0.986,53.58,0.02019821541792535,0.03560643768509422,-0.046594971542726515
2023-11-27,NORMAL,43.72,-1.83,50.25,-0.03999364721212219,-0.02562284828980941,0.034380524484544095
2023-11-28,NORMAL,42.62,-2.127,48.99,-0.0015029077978724811,0.012478299853199891,-0.00016687421269860614
2023-11-29,NORMAL,43.99,-1.827,50.17,0.0057381371868202875,0.020084152276293205,-0.006688298695760195
2023-11-30,NORMAL,45.36,-1.702,50.5,0.01911691947984735,0.03356520981129811,-0.03366786576980718
2023-12-01,NORMAL,47.54,-1.417,51.46,0.019454925851874805,0.03420137465199946,-0.04111764080964597
2023-12-02,NORMAL,54.1,-0.685,55.17,0.02075286085626179,0.036660450498151885,-0.039147652597280674
2023-12-03,NORMAL,55.19,-0.826,55.64,0.02091635185574045,0.03697205466822224,-0.08544944691597756
2023-12-04,NORMAL,57.1,-0.842,56.48,0.021208026656717074,0.037529014580780645,-0.12512148466487863
2023-12-05,NORMAL,60.66,-0.709,57.47,0.021550929408484902,0.03818551991001867,-0.13251235101279704
2023-12-06,NORMAL,54.1,-1.191,55.0,0.020693674121593068,0.03654774737388643,-0.11983903917935934
2023-12-07,NORMAL,57.92,1.177,56.75,0.021301637406193674,0.03770805173416325,-0.09050262277954138
2023-12-08,NORMAL,61.48,1.526,57.54,0.021575140045606754,0.03823194327829644,-0.06600689156595346
2023-12-09,NORMAL,57.65,1.18,56.51,0.02121843125568858,0.03754890724554197,-0.11488030564636784
2023-12-10,NORMAL,59.29,0.415,57.1,0.02142288213679656,0.037940147717050066,-0.08094534584087876
2023-12-11,NORMAL,69.13,1.131,60.64,0.006137721180560746,0.023783401309015764,-0.007021053783448167
2023-12-12,NORMAL,59.56,0.601,57.13,-0.03134880080638092,-0.014822027731516453,0.026087163421059323
2023-12-13,NORMAL,62.3,0.318,57.48,0.02155438835370451,0.038192151788266945,-0.03362703704345818
2023-12-14,NORMAL,58.2,0.732,56.63,0.021260041138876147,0.03762847878247777,-0.027837633454809246
2023-12-15,NORMAL,54.64,0.488,55.29,0.02079462318685146,0.03674000715360394,-0.02455917632766398
2023-12-16,NORMAL,56.83,0.563,56.09,0.007787257598528436,0.023984986057175584,-0.008495340425347275
2023-12-17,NORMAL,60.66,0.844,57.2,-0.01682852793889569,-0.00027956704878256966,0.013255563158202144
2023-12-18,NORMAL,65.57,0.754,58.12,0.021775564928658835,0.03861661415443775,-0.02551439534717659
2023-12-19,NORMAL,67.76,0.897,59.13,0.02212382592904486,0.039286561198207906,-0.04226106227614965
2023-12-20,NORMAL,58.47,0.667,56.54,0.021228835003297482,0.03756879999788128,-0.03020333374485014
2023-12-21,NORMAL,66.67,0.9,58.46,0.021892908248002805,0.03884212796429987,-0.05993844767757062
2023-12-22,NORMAL,71.31,1.287,60.46,0.022580969516437507,0.0401689532940078,-0.0903865345654217
2023-12-23,NORMAL,75.14,1.58,62.06,0.023128731573547726,0.041230779809441176,-0.13769025967011006
2023-12-24,NORMAL,75.96,1.725,62.22,0.023183377011289807,0.0413369817502405,-0.1266433912596731
2023-12-25,NORMAL,69.67,1.166,59.62,0.022292439665885462,0.039611627802920116,-0.13649156529876824
2023-12-26,NORMAL,75.14,1.674,61.89,0.023070644789382522,0.04111794419504164,-0.13359274699499088
2023-12-27,RICH,89.89,1.638,66.96,0.024791546500297867,0.04448500289086404,-0.10449963983491234
2023-12-28,RICH,87.98,1.508,66.49,0.02463300644272939,0.04417269112249121,-0.13748854135046673
2023-12-29,RICH,87.7,1.358,66.24,0.024548594526707008,0.04400658369915331,-0.14181638470083552
2023-12-30,RICH,95.9,2.164,69.58,0.025671645242662494,0.04622672367601492,-0.1607382021664982
2023-12-31,RICH,96.45,2.485,70.15,0.0258622947071983,0.046605824607161,-0.14453873733227096
2024-01-01,RICH,96.72,2.106,70.21,0.025882346041788917,0.04664573380871785,-0.11534496990664792
2024-01-02,RICH,93.17,1.884,68.55,0.025326394361654847,0.04554184546673653,-0.14214856188100514
2024-01-03,RICH,93.99,1.094,68.87,0.02543375949311374,0.04575460096079177,-0.12664893910697736
2024-01-04,RICH,94.54,1.467,69.48,0.025638167756168565,0.04616022148322468,-0.15142948920623436
2024-01-05,RICH,97.27,1.661,70.64,0.02602595246636015,0.046931771454560955,-0.13755839123949648
2024-01-06,RICH,98.09,2.008,73.05,0.026827747328176336,0.04853564385178945,-0.1435109826634824
2024-01-07,RICH,98.09,2.64,74.59,0.027337384169197936,0.04956121005147401,-0.12157078306140032
2024-01-08,RICH,94.81,1.581,69.84,0.025758644485248977,0.04639963875836187,-0.120058828582841
2024-01-09,RICH,93.17,1.516,69.32,0.025584585000624775,0.04605382211560405,-0.13280415670462326
2024-01-10,NORMAL,93.99,0.559,69.57,0.02566829790012796,0.04622007336685357,-0.12865498563400957
2024-01-11,NORMAL,80.6,-0.215,64.51,0.02396289713547735,0.042857411076743686,-0.12869019128147657
2024-01-12,NORMAL,78.96,-0.313,63.99,0.023786312544003325,0.042512090498068596,-0.13470083844264302
2024-01-13,NORMAL,78.42,-0.297,63.65,0.023670718810613004,0.042286326831737726,-0.11448563810012952
2024-01-14,NORMAL,82.51,-0.052,65.08,0.02415617555173704,0.04323598530834752,-0.10259106286140637
2024-01-15,NORMAL,73.77,-0.344,62.04,0.02312189922526106,0.041217504820876036,-0.05912333156721632
2024-01-16,NORMAL,73.5,-0.359,61.58,0.022964652796848055,0.04091219547981173,-0.05287208385658995
2024-01-17,NORMAL,53.55,-1.448,54.53,0.02052989710187533,0.03623616912860287,-0.038009886998205525
2024-01-18,NORMAL,39.62,-2.56,47.31,-0.011151286702517884,0.0023129611118493237,0.008583048798378054
2024-01-19,NORMAL,39.62,-2.453,47.29,-0.04673694031063769,-0.03327882967444709,0.040762549056815714
2024-01-20,NORMAL,33.33,-2.6,45.33,-0.05046424992620027,-0.037605640198619325,0.0443655434538717
2024-01-21,NORMAL,35.79,-2.475,46.04,-0.07521549342052751,-0.06214016100703314,0.06672774840665378
2024-01-22,NORMAL,40.71,-2.368,47.66,-0.12334299278148632,-0.1097712793172311,0.10993412554423607
2024-01-23,NORMAL,48.91,-2.043,51.41,-0.12980000993008955,-0.1150691134217933,0.11469920674985704
2024-01-24,NORMAL,37.16,-1.938,46.37,-0.15263796876943492,-0.13946173482481072,0.1368312265166764
2024-01-25,NORMAL,38.52,-1.798,46.8,-0.18149571822852617,-0.16818784311368987,0.16281273617783815
2024-01-26,NORMAL,31.42,-2.189,43.92,-0.18044628298513946,-0.1680165795421215,0.16298939349562583
2024-01-27,NORMAL,31.15,-2.164,43.75,-0.20530649131603537,-0.19292836681569217,0.18572046016292418
2024-01-28,NORMAL,34.97,-1.911,45.52,-0.2299867009708797,-0.21707014427806368,0.20734501167940173
2024-01-29,NORMAL,36.34,-1.61,45.9,-0.24876969389586018,-0.2357371353300957,0.22419643138950385
2024-01-30,NORMAL,45.08,-1.309,48.42,-0.20984904436054627,-0.19604355261211412,0.18774663753801427
2024-01-31,NORMAL,38.8,-1.103,46.54,-0.2527745398629885,-0.23954628385250604,0.2274820511926285
2024-02-01,NORMAL,36.07,-1.182,45.77,-0.23228304091959262,-0.21929018341134396,0.2093050667136703
2024-02-02,NORMAL,30.87,-1.397,43.38,-0.2552168856934462,-0.2429509224583013,0.23142535170324818
2024-02-03,NORMAL,28.42,-1.482,42.37,-0.30348677579884414,-0.2915262948489013,0.27612397748397655
2024-02-04,NORMAL,31.69,-1.289,43.75,-0.31545389870932705,-0.3030757742089838,0.2861397242814918
2024-02-05,NORMAL,27.87,-1.246,42.29,-0.314038751825411,-0.30210242455740133,0.2858280217118674
2024-02-06,NORMAL,34.97,-0.857,45.02,-0.3196741247557823,-0.30690998292682414,0.28912045797116853
2024-02-07,NORMAL,37.98,0.537,45.84,-0.3042499285863478,-0.29123569568086594,0.27456600460002845
2024-02-08,NORMAL,38.25,0.505,45.9,-0.29900505802596544,-0.285972499460201,0.2697689192344835
2024-02-09,NORMAL,48.91,0.849,49.39,-0.2892397400561505,-0.2751350269218483,0.2587463210948765
2024-02-10,NORMAL,49.73,0.825,49.61,-0.2832056563521153,-0.2690329461573887,0.25318280936840787
2024-02-11,NORMAL,52.73,0.981,51.0,-0.2904276186051314,-0.27582415463717747,0.25881140430788036
2024-02-12,NORMAL,66.67,1.003,56.78,-0.2225976998984236,-0.20618178904994056,0.19522090530164463
2024-02-13,NORMAL,58.47,0.711,54.03,-0.18434630093197168,-0.16879701336148717,0.16250113175558914
2024-02-14,NORMAL,73.77,0.865,58.19,-0.13639110637233978,-0.11952779668291012,0.11857216601078593
2024-02-15,NORMAL,75.41,1.102,59.11,-0.053666316854270465,-0.0365099620333581,0.04555839577402401
2024-02-16,NORMAL,73.22,0.943,58.06,-0.1030599347994287,-0.08623796187466445,0.08922955341109204
2024-02-17,NORMAL,75.68,1.03,59.05,-0.029101367391305512,-0.011964151383949309,0.02396342068020979
2024-02-18,RICH,86.07,1.368,63.49,0.02361628489432717,0.04218009125550079,-0.06290950735893633
2024-02-19,RICH,81.69,1.479,61.49,-0.026936942122885766,-0.009018341879742625,0.021895519627375404
2024-02-20,RICH,81.15,1.827,61.31,-0.020328824904586762,-0.002468083656553953,0.016128290445617338
2024-02-21,NORMAL,78.96,1.685,60.26,0.022512331689006255,0.0400362487166953,-0.03462773644829896
2024-02-22,RICH,80.05,1.593,60.6,0.022628993800116442,0.04026184954588253,-0.021761382101958576
2024-02-23,NORMAL,74.32,1.378,58.22,-0.0024811289172408796,0.014391722546787881,0.000566319130527293
2024-02-24,NORMAL,79.51,1.512,60.27,-0.02760044825154104,-0.01007332889350137,0.022559574727259335
2024-02-25,RICH,86.89,1.805,63.16,0.01730997052364882,0.03576702280255075,-0.01674047353351263
2024-02-26,RICH,81.97,1.461,61.4,0.022903068107844357,0.040792734540434125,-0.047590314090045466
2024-02-27,RICH,85.25,1.495,62.53,0.023289185056052646,0.04154275838531322,-0.0895573836265166
2024-02-28,RICH,94.81,2.091,68.25,0.02522565532236626,0.04534240504102634,-0.15661011769946195
2024-02-29,RICH,94.26,1.635,67.36,0.024926315698914285,0.04475083131122299,-0.08845638451664993
2024-03-01,RICH,94.54,1.679,68.17,0.0251987778006173,0.04528922381688659,-0.1315250044611777
2024-03-02,RICH,94.81,1.632,68.27,0.025232373796055956,0.045355700536414655,-0.1542736193899282
2024-03-03,RICH,99.45,2.145,75.07,0.027495801795735134,0.04988098193875273,-0.12774532780966455
2024-03-04,RICH,99.73,1.911,75.57,0.027660603392184725,0.050214137354444285,-0.07339047868365021
2024-03-05,RICH,99.73,1.938,76.92,0.028104465930435998,0.03236619758329606,-0.03064652587157629
2024-03-06,RICH,99.73,2.015,78.95,0.028768890714945775,0.04942937135249117,-0.05029670938988762
2024-03-07,RICH,98.36,1.595,74.68,0.027367103018076724,0.02515467095568652,-0.02222294324794341
2024-03-08,RICH,99.18,1.662,76.24,0.027881091433820622,0.04993985332754385,-0.050443273688517504
2024-03-09,RICH,99.45,1.67,77.06,0.02815040431363622,0.05120731148158227,-0.09888496852216452
2024-03-10,RICH,99.73,1.952,80.39,0.029238025184232894,0.053429077578302064,-0.05781922465811096
2024-03-11,RICH,99.73,2.412,85.18,0.030785646876354784,0.056630592640364276,-0.07962366867733901
2024-03-12,RICH,96.72,1.578,74.43,0.027284532932704077,0.030488049300581084,-0.028216174320380677
2024-03-13,RICH,96.45,1.443,73.39,0.026940445949202838,-0.03172256545438154,0.04202847322575601
2024-03-14,NORMAL,95.9,0.852,72.33,0.02658875119017764,-0.03172164347033059,0.04204304126948302
2024-03-15,RICH,97.81,1.081,75.54,0.02765072152684568,0.03063141138070506,-0.028509744489356642
2024-03-16,NORMAL,98.91,0.652,78.79,0.028716653140118654,0.052361184522923515,-0.07238276509960849
2024-03-17,NORMAL,96.72,0.376,75.04,0.027485906669934657,0.007230250252811203,-0.002013059643207027
2024-03-18,NORMAL,96.99,-0.142,75.13,0.027515589658531618,0.0499209573532272,-0.05049054354440924
2024-03-19,NORMAL,99.45,0.21,82.45,0.029906020790725022,0.05480507329411151,-0.15546665110895397
2024-03-20,NORMAL,98.36,-0.573,78.17,0.028514021307780312,0.03906756482244601,-0.03841528655249471
2024-03-21,NORMAL,98.09,-0.533,78.0,0.028458402239934212,0.0518341724078319,-0.08230215781916636
2024-03-22,NORMAL,97.27,-0.775,76.56,0.027986259533814166,0.05087396865890216,-0.13404491077779207
2024-03-23,NORMAL,97.81,-0.658,77.85,0.028409305578909385,0.05173412576081805,-0.12906638849572344
2024-03-24,NORMAL,96.45,-0.83,75.67,0.02769353720303819,0.050280775833824266,-0.12155456583787265
2024-03-25,NORMAL,97.54,-0.757,77.54,0.028307776673412825,0.027615626855783407,-0.025344140494201584
2024-03-26,NORMAL,98.63,-0.657,78.8,0.028719918643234144,0.049208485204693266,-0.05002116657600697
2024-03-27,NORMAL,98.91,-0.475,79.35,0.028899386949049758,0.04335297399067601,-0.04346018923230455
2024-03-28,NORMAL,99.18,-0.346,80.41,0.029244528244658313,0.053442430808807895,-0.1312476894054373
2024-03-29,NORMAL,98.36,-0.41,79.11,0.02882110595129593,0.05257470610563561,-0.09297648356957756
2024-03-30,NORMAL,98.63,-0.435,79.64,0.028993909528501973,0.041077108671129854,-0.040919932745869636
2024-03-31,NORMAL,99.18,-0.33,81.02,0.02944270490528462,-0.03355654996879305,0.04382779708837756
2024-04-01,NORMAL,96.72,-0.45,78.68,0.02868072684273706,0.03701551156230077,-0.03616145909175408
2024-04-02,NORMAL,95.63,-0.446,77.7,0.028360189207248098,0.051634085094512436,-0.07207889695421267
2024-04-03,NORMAL,93.99,-0.566,75.93,0.027779123800467036,0.05045404752530756,-0.10951366519158305
2024-04-04,NORMAL,91.26,-0.581,74.3,0.027241574587425852,0.049368041365795895,-0.11986632144975484
2024-04-05,NORMAL,90.44,-0.683,72.91,0.02678131207662081,0.048442437756653106,-0.1278743271842729
2024-04-06,NORMAL,89.89,-0.735,72.29,0.026575460056815107,0.04802972095504328,-0.07335268033376034
2024-04-07,NORMAL,97.81,-0.28,79.16,0.028837418633537153,0.031194445716741796,-0.029620715665305386
2024-04-08,NORMAL,98.09,-0.403,79.57,0.028971100438814373,-0.021602327614106402,0.03031850935849284
2024-04-09,NORMAL,93.99,-0.627,76.76,0.02805194382594707,0.025795140355422998,-0.02318552673666699
2024-04-10,NORMAL,90.16,-0.811,74.05,0.02715892023621426,-0.03834673949289334,0.049489423507683344
2024-04-11,NORMAL,88.52,-0.809,71.64,0.02635927859788193,-0.028262950825411526,0.038160369304975295
2024-04-12,NORMAL,87.16,-1.258,69.61,0.025681686728863836,0.04624667472354765,-0.06414845594009604
2024-04-13,NORMAL,98.36,-0.368,80.22,0.02918273514783397,0.053315579733962656,-0.1353343347377846
2024-04-14,NORMAL,92.9,-0.697,75.99,0.02779886608395201,0.050494035699720906,-0.06874582119149208
2024-04-15,NORMAL,89.34,-0.606,74.04,0.027155612908084194,0.049194872633646886,-0.14753717467886118
2024-04-16,NORMAL,95.36,-0.221,78.08,0.02848457906999717,0.051887533074337557,-0.17027334239132558
2024-04-17,NORMAL,93.99,0.251,77.39,0.028258619532973903,0.05142735322042853,-0.14401621422910285
2024-04-18,NORMAL,89.62,-0.093,74.44,0.027287836799951937,0.04946129270845615,-0.16862086549290675
2024-04-19,NORMAL,92.35,0.113,76.06,0.027821894735566215,0.05054068971183012,-0.172330365422623
2024-04-20,NORMAL,90.71,-0.068,75.39,0.02760130027405625,0.05009419432582968,-0.048801729993211
2024-04-21,NORMAL,89.07,-0.082,74.47,0.02729774786964568,0.04948127574671664,-0.03386572326472448
2024-04-22,NORMAL,87.98,0.126,74.1,0.005591996326816718,0.02765137401305767,-0.006528499259246701
2024-04-23,NORMAL,84.7,-0.246,70.14,0.025858952502939028,0.04659917314520378,-0.05238525603551886
2024-04-24,NORMAL,84.43,-0.361,69.89,0.0030820001258855707,0.023739525226260303,-0.004379979102774961
2024-04-25,NORMAL,80.87,-0.576,67.12,-0.015976282514935828,0.0037695766154550794,0.012063480985991776
2024-04-26,NORMAL,79.78,-0.691,65.9,-0.054754187031481855,-0.035407194745570546,0.04565252422503788
2024-04-27,NORMAL,81.15,-0.781,67.65,0.025023932351443512,0.0449435751444172,-0.02394482945301049
2024-04-28,NORMAL,79.23,-1.047,65.45,-0.012274377927934645,0.006925899605248954,0.008933272608224935
2024-04-29,NORMAL,76.78,-1.091,62.56,-0.003471976391300157,0.014791276772627305,0.001363646916932082
2024-04-30,NORMAL,85.79,-1.022,71.72,-0.07089797503305996,-0.04963351804785729,0.05866375133880483
2024-05-01,NORMAL,86.61,-0.956,73.05,-0.06143935934047648,-0.03973146281686336,0.05041047281856195
2024-05-02,NORMAL,77.6,-1.705,64.01,-0.0747801032554502,-0.05604784084296827,0.06329239496553682
2024-05-03,NORMAL,78.96,-1.656,66.18,-0.03604693126472482,-0.01660853890305012,0.02945028930378535
2024-05-04,NORMAL,81.42,-1.457,68.45,-0.01732072143595589,0.002861818237307835,0.013158877938495045
2024-05-05,NORMAL,82.24,-1.38,69.38,-0.000684994104519783,0.01980404593544172,-0.0011481154963127738
2024-05-06,NORMAL,78.96,-1.469,66.64,-0.04981318220391148,-0.030224447582530067,0.041292921708364155
2024-05-07,NORMAL,76.5,-1.621,64.45,-0.07186623518351198,-0.05299120565723446,0.060688656578496813
2024-05-08,NORMAL,74.59,-1.661,63.06,-0.052376755275017395,-0.03395202964391218,0.043943786933723056
2024-05-09,NORMAL,71.86,-1.777,61.45,-0.03212501229367085,-0.014219272587031907,0.026434092414223537
2024-05-10,NORMAL,75.41,-1.299,63.61,-0.055949536815266626,-0.03734688178861288,0.04698384314757348
2024-05-11,NORMAL,72.13,-1.231,61.61,-0.03523020929983269,-0.017273017218748625,0.029135302896506288
2024-05-12,NORMAL,72.95,-0.974,62.18,-0.017518845013043044,0.0006218680361675458,0.013629451203167858
2024-05-13,NORMAL,75.68,-0.71,63.82,-0.01868146644492179,-1.0789003482496173e-05,0.014562063519605706
2024-05-14,NORMAL,74.32,-0.741,63.21,-0.02326619240216879,-0.004792972776399798,0.018583771289155337
2024-05-15,NORMAL,72.68,-0.807,62.31,0.00367697142242766,0.02185958871518049,-0.004869108594160981
2024-05-16,NORMAL,68.85,-0.801,60.73,-0.006436891526525674,0.01123764967339606,0.003992363426599976
2024-05-17,NORMAL,68.85,-0.826,60.84,0.021404735628651247,0.03911456315311715,-0.020388081950751674
2024-05-18,NORMAL,69.4,-0.661,61.31,0.02287226447292664,0.04073300572095947,-0.05236927601885351
2024-05-19,NORMAL,75.41,-0.468,63.69,0.023684323601826318,0.04231288633756127,-0.02547136200098804
2024-05-20,NORMAL,97.27,-1.182,79.17,0.028840680908389833,0.05261474453967292,-0.17426206588384102
2024-05-21,NORMAL,97.27,-1.132,79.34,0.028896126243163723,0.0527281921783153,-0.11081637952075535
2024-05-22,NORMAL,93.99,-1.127,77.77,0.0283831126342405,0.05168076999623917,-0.09421332507091328
2024-05-23,NORMAL,78.96,-1.932,67.48,0.02496671806976618,0.04483058550780373,-0.11433678798923028
2024-05-24,NORMAL,76.23,-2.022,65.31,0.02423408068140331,0.043388758384214236,-0.043780059839071045
2024-05-25,NORMAL,75.96,-1.802,65.2,0.02419682775659071,0.03210238897304109,-0.029147791058975775
2024-05-26,NORMAL,80.87,-1.411,69.18,0.0255376811227374,0.01922298114036402,-0.015047200677812872
2024-05-27,NORMAL,77.6,-1.55,66.91,0.024774690107147303,0.02406019323362286,-0.020296944149503587
2024-05-28,NORMAL,77.05,-0.903,66.61,0.0246735039030328,0.044252426576835174,-0.044718214592559716
2024-05-29,NORMAL,78.96,-0.881,67.8,0.02507439373324884,0.04504327631587363,-0.06732241085175521
2024-05-30,NORMAL,74.59,-1.049,65.12,0.024169727753749252,0.04326255391111191,-0.056791729484028816
2024-05-31,NORMAL,77.05,-0.833,66.78,0.024730852824483902,0.044365389492717955,-0.07948200523136714
2024-06-01,NORMAL,78.96,-0.719,68.1,0.025175255207692246,0.0452426912375195,-0.05941319024126537
2024-06-02,NORMAL,77.87,-0.732,67.43,0.02494988533999711,0.02525099932566132,-0.021665805899916207
2024-06-03,NORMAL,73.22,-0.809,65.02,0.024135844497384297,-0.022107179270141955,0.03127921481937829
2024-06-04,NORMAL,72.95,-0.721,64.83,0.024071441036279503,-0.08362983790722553,0.16753064422697111
2024-06-05,NORMAL,78.69,-0.449,67.91,0.025111385759391435,-0.08261514953647311,0.11926887905841962
2024-06-06,NORMAL,68.58,-0.86,62.85,0.023398312967579556,-0.07676261855250133,0.12010992051817698
2024-06-07,NORMAL,66.67,-0.83,62.08,0.023135563550978913,-0.07557538342782855,0.11705813348946634
