date,regime,ivp,z,dvol,covered_call,short_strangle_ps,long_straddle
2024-09-15,NORMAL,38.52,0.178,53.21,0.006067749207986743,0.02136014079724989,-0.006979148143150954
2024-09-16,NORMAL,39.07,0.361,53.29,-0.001496787081684662,0.01382063703530649,-0.00023430442336280777
2024-09-17,NORMAL,36.89,0.321,53.12,0.017030974504983466,0.032295212371813126,-0.01675828422132264
2024-09-18,NORMAL,30.33,0.202,51.59,0.01950062921625061,0.03428752592721953,-0.03258225554677048
2024-09-19,NORMAL,31.42,0.204,51.95,0.019627107463627447,0.03452610394206987,-0.05366666774070436
2024-09-20,NORMAL,24.59,0.365,50.15,0.018993466500986714,0.03333328664827595,-0.04159181567747207
2024-09-21,NORMAL,28.14,0.46,51.04,0.019307157506693432,0.03392304636879609,-0.05656134390780697
2024-09-22,NORMAL,28.42,0.481,51.13,0.019338836472890808,0.03398268731214159,-0.07366795665982337
2024-09-23,NORMAL,24.59,0.47,50.45,0.019099290595001914,0.03353207756003545,-0.06875491335485101
2024-09-24,NORMAL,29.51,1.236,51.52,0.019476021735209452,0.034241136656301685,-0.0699777212816313
2024-09-25,NORMAL,21.58,1.136,49.75,0.01885223215894225,0.03306823874939017,-0.0735770298266529
2024-09-26,NORMAL,33.88,1.305,52.38,0.019778015361105968,0.03481108264712976,-0.10117071212991155
2024-09-27,NORMAL,30.87,1.283,51.91,0.019613060483334402,0.03449959488513475,-0.08804360612870969
2024-09-28,NORMAL,34.97,1.358,52.6,0.019855155376489422,0.034956890321663645,-0.04883284806763859
2024-09-29,NORMAL,43.99,1.485,54.02,0.020351943500050422,0.03589809401602691,-0.02376718542624287
2024-09-30,NORMAL,45.63,1.555,54.21,0.014273328410625261,0.02987910062178923,-0.014277237973777834
2024-10-01,NORMAL,62.3,1.792,56.64,0.02126350801445481,0.03763510980756325,-0.028193874085637893
2024-10-02,NORMAL,61.48,1.719,56.35,0.007400638843969956,0.023680522663376814,-0.008151508168489974
2024-10-03,NORMAL,68.03,1.877,57.45,0.02154401123524094,0.03817225618495694,-0.03660938489282463
2024-10-04,NORMAL,55.74,1.819,55.53,0.020878106807208474,0.036899124270318745,-0.038930692940162145
2024-10-05,NORMAL,54.37,1.763,55.41,0.020836371835179897,0.03681956507316511,-0.03258593136743895
2024-10-06,NORMAL,65.85,1.8,57.17,0.0011837206084965232,0.017723171807243504,-0.002655010007563824
2024-10-07,NORMAL,61.48,1.825,56.6,-0.037712160543764035,-0.02135321472242433,0.031756910690556556
2024-10-08,NORMAL,56.01,1.731,55.63,-0.05995405623494153,-0.043901507155685165,0.05156556093836076
2024-10-09,NORMAL,58.47,1.704,56.11,-0.08206743481968674,-0.06586338921831669,0.07108419996495682
2024-10-10,NORMAL,46.99,1.581,54.97,-0.1141579719723044,-0.09831333967811112,0.09979272664405084
2024-10-11,NORMAL,68.58,1.72,57.51,-0.10291639301314309,-0.08626911015096238,0.08922885840645575
2024-10-12,NORMAL,63.39,1.631,56.84,-0.18171054339487192,-0.1652756366852276,0.15904374332140106
2024-10-13,NORMAL,65.3,1.604,57.14,-0.14258256696557894,-0.1260526245166527,0.12435695984922232
2024-10-14,NORMAL,69.13,1.6,57.85,-0.15947052042549575,-0.14271528479077927,0.13902908591544916
2024-10-15,NORMAL,70.22,1.633,58.15,-0.11196093847260846,-0.09511034967841696,0.09705351126092282
2024-10-16,NORMAL,66.94,1.625,57.44,-0.14260297892381169,-0.12597790659289326,0.12428109201895965
2024-10-17,NORMAL,59.02,1.568,56.4,-0.131148090572611,-0.1148523995678418,0.11446860756018928
2024-10-18,NORMAL,48.36,1.47,55.18,-0.1403922194527777,-0.12448148085450061,0.1230257137970868
2024-10-19,NORMAL,43.44,1.417,54.7,-0.1407489309486549,-0.12498922531112189,0.12349047211647957
2024-10-20,NORMAL,60.11,1.522,56.66,-0.14552955267416984,-0.12915162226889237,0.12711368614811863
2024-10-21,NORMAL,54.1,1.398,55.69,-0.1958655808261263,-0.1797941077882299,0.17204780911968717
2024-10-22,NORMAL,54.92,1.37,55.77,-0.22102503153797792,-0.20492832073283063,0.19431425840418123
2024-10-23,NORMAL,58.2,1.377,56.29,-0.21127684203738914,-0.19501592339999316,0.18543542690018877
2024-10-24,NORMAL,65.57,1.478,57.3,-0.20291837894232148,-0.1863377122794136,0.17759065578031785
2024-10-25,NORMAL,69.67,1.484,58.08,-0.20506402859365888,-0.18823569732196882,0.17913780669090817
2024-10-26,NORMAL,49.18,1.299,55.36,-0.1727549145200117,-0.1567874769619216,0.15168362992983894
2024-10-27,NORMAL,64.48,1.368,57.18,-0.15186628024443172,-0.13532365925318482,0.1325454418534111
2024-10-28,NORMAL,68.58,1.243,57.78,-0.13470666526188588,-0.11797366510679738,0.11720930414233222
2024-10-29,NORMAL,75.14,1.513,59.83,-0.11790291658860455,-0.10051659956428878,0.1018519946211551
2024-10-30,NORMAL,73.5,1.48,59.11,-0.12758412615163547,-0.1104277713307231,0.11055232006584659
2024-10-31,NORMAL,69.95,1.098,58.23,-0.16495389551920442,-0.14807786325349126,0.14372810153144133
2024-11-01,NORMAL,74.59,1.164,59.77,-0.15038905408912323,-0.1330219215057386,0.13038620806540127
2024-11-02,NORMAL,76.23,1.109,60.26,-0.16221769105850753,-0.1446937740308184,0.14059602095762233
2024-11-03,NORMAL,78.96,1.256,62.49,-0.16398369079978023,-0.14574302241873427,0.14134240752649097
2024-11-04,RICH,82.24,1.415,64.97,-0.20000733507133495,-0.1809633114944998,0.17167247175773304
2024-11-05,NORMAL,80.05,0.976,63.71,-0.11660735289215346,-0.09797231215397044,0.0997107383562339
2024-11-06,NORMAL,53.83,0.605,55.97,-0.13102360032113286,-0.11486376597202931,0.1144823600022217
2024-11-07,NORMAL,32.51,0.453,53.55,-0.12022257678066352,-0.10482375144286396,0.10555485311328211
2024-11-08,NORMAL,14.75,0.302,49.85,-0.12597545664196863,-0.11172851188531958,0.1117060316030825
2024-11-09,NORMAL,17.21,0.281,50.54,-0.07677827862023677,-0.06231758376446119,0.06736419266227904
2024-11-10,NORMAL,32.51,0.415,53.28,-0.04471794422026683,-0.02940364952944497,0.03830351020640366
2024-11-11,NORMAL,77.05,0.259,61.52,0.022944127911642218,0.040872374675756586,-0.034778646505823546
2024-11-12,NORMAL,68.03,-0.038,57.69,0.011970670470591705,0.02867508970334612,-0.012176223677832415
2024-11-13,NORMAL,70.77,-0.066,58.54,0.02192050265569683,0.03889519191669583,-0.03303282699563649
2024-11-14,NORMAL,73.5,-0.186,59.46,0.0034245548750898823,0.02069262848230443,-0.004641029165940697
2024-11-15,NORMAL,57.1,-0.458,56.29,0.002146140585512841,0.018407059222908792,-0.0035002168484857266
2024-11-16,NORMAL,61.2,-0.46,56.84,-0.01993328084157883,-0.0034983741319345382,0.0160169979851478
2024-11-17,NORMAL,64.21,-0.451,57.23,0.01846075618419527,0.03501922770733879,-0.01791573529972952
2024-11-18,NORMAL,70.22,-0.361,58.3,0.021837701396430837,0.038736002216505146,-0.04278426107384829
2024-11-19,NORMAL,69.4,-0.36,58.25,0.02182044432181809,0.03870283850615326,-0.09152710663993376
2024-11-20,NORMAL,75.41,-0.327,60.18,0.022484866107790682,0.03998316830771977,-0.12482290081040551
2024-11-21,NORMAL,76.5,-0.284,61.29,0.022865418198188093,0.04071973279853315,-0.11181568414545467
2024-11-22,NORMAL,75.41,-0.344,60.78,0.022690712466091122,0.0403812913111781,-0.11022033691020097
2024-11-23,NORMAL,75.96,-0.379,60.89,0.0227284145709286,0.040454285583183466,-0.09898561489074553
2024-11-24,NORMAL,80.87,-0.198,64.09,0.023820290439606553,0.042578494993004486,-0.1521825011925355
2024-11-25,NORMAL,74.59,-0.723,60.65,0.022646140902305833,0.04029502739180564,-0.10595348930944155
2024-11-26,NORMAL,75.96,-0.741,61.23,0.022844877142529727,0.040679914354334996,-0.13159377455245458
2024-11-27,NORMAL,72.13,-0.93,59.73,0.022330260848339303,0.03968460591980761,-0.13044911310223042
2024-11-28,NORMAL,64.75,-0.873,57.55,0.021578598331053037,0.03823857523013075,-0.1322100584360809
2024-11-29,NORMAL,52.19,-1.086,56.11,0.021079633232066863,0.037283678833436924,-0.09957150568674841
2024-11-30,NORMAL,43.99,-1.188,55.17,0.020752860856261757,0.03666045049815189,-0.09139217331956606
2024-12-01,NORMAL,61.2,-1.027,57.2,0.021457502243419385,0.038006463133532495,-0.10996110029450495
2024-12-02,NORMAL,50.55,-1.194,55.94,0.021020598186535223,0.03717096135058718,-0.13268486958004835
2024-12-03,NORMAL,54.92,-0.78,56.5,0.021214963150631882,0.037542276347567724,-0.13086136161015177
2024-12-04,NORMAL,60.11,-1.0,57.17,0.021447117202361466,0.03798656840110837,-0.09488052411401315
2024-12-05,NORMAL,75.41,-0.929,60.96,0.022752400953448302,0.040500737311875624,-0.14613826566806362
2024-12-06,NORMAL,68.03,-1.179,58.44,0.021886008706853578,0.038828862088909594,-0.1376079101828939
2024-12-07,NORMAL,60.38,-1.25,57.2,0.021457502243419354,0.038006463133532516,-0.11805509064446003
2024-12-08,NORMAL,65.85,-1.092,58.15,0.021785923122100582,0.038636511916292096,-0.0969639775039498
2024-12-09,NORMAL,71.86,-0.008,59.74,0.022333698576595288,0.0396912403674099,-0.09936485154464308
2024-12-10,NORMAL,70.22,0.003,59.18,0.02214104171286943,0.03931972994865912,-0.11117660718934826
2024-12-11,NORMAL,72.68,0.137,59.94,0.022402433512261278,0.03982393190388986,-0.0770227632939747
2024-12-12,NORMAL,73.22,0.382,60.14,0.02247113107698074,0.03995662840592926,-0.08254493744140515
2024-12-13,NORMAL,69.13,0.417,59.0,0.02207905392694132,0.03920032382280086,-0.052724165401577094
2024-12-14,NORMAL,63.66,0.319,58.08,0.02176175268742157,0.038590083959111746,-0.0667806975908341
2024-12-15,NORMAL,73.77,0.467,60.65,0.02264614090230586,0.04029502739180574,-0.06637036113401547
2024-12-16,NORMAL,66.39,0.205,58.54,0.02192050265569665,0.03889519191669566,-0.06966835124282139
2024-12-17,NORMAL,70.49,0.156,59.51,0.022254607165620215,0.03953865115778483,-0.11599283093187775
2024-12-18,NORMAL,73.5,0.383,60.49,0.022591261972707118,0.04018885942140972,-0.1336563597150088
2024-12-19,NORMAL,70.22,0.094,59.6,0.022285561871426267,0.0395983592128226,-0.07249456748119397
2024-12-20,NORMAL,67.76,-0.023,58.87,0.022034266081791855,0.03911408842094266,-0.06553206333905578
2024-12-21,NORMAL,62.3,-0.29,57.87,0.021689213725417586,0.03845080329848555,-0.08207394623444877
2024-12-22,NORMAL,76.5,0.091,61.43,0.022913334313193787,0.04081264439069581,-0.054367985790264736
2024-12-23,NORMAL,72.68,0.261,60.21,0.022495166400750638,0.04000307336635569,-0.061019136521619693
2024-12-24,NORMAL,74.32,0.045,60.83,0.02270785118336061,0.040414470329015545,-0.07914872047275943
2024-12-25,NORMAL,73.5,0.076,60.73,0.022673571420224865,0.04034811262014659,-0.08146362322079159
2024-12-26,NORMAL,77.05,0.055,61.67,0.022995433855830423,0.04097192761115384,-0.05312346069809404
2024-12-27,NORMAL,72.68,-0.056,60.61,0.02263242340695002,0.04026848508917367,-0.09639666301302385
2024-12-28,NORMAL,72.4,-0.097,60.43,0.022570676220901913,0.04014904728199826,-0.07051079732573787
2024-12-29,NORMAL,72.68,-0.13,60.48,0.022587831247196714,0.04018222403277456,-0.05610116272630444
2024-12-30,NORMAL,75.96,-0.073,61.03,0.022776382774887978,0.04054718968802311,-0.028255221093931013
2024-12-31,NORMAL,71.04,-0.169,60.03,0.022433352039421876,0.039883644711570895,-0.04153345341305545
2025-01-01,NORMAL,76.5,0.449,61.1,0.022800360036401655,0.040593642714314836,-0.08366326634431664
2025-01-02,NORMAL,70.77,0.602,59.85,0.02237150741748407,0.03976422010173439,-0.11026757972872206
2025-01-03,NORMAL,66.12,0.433,58.74,0.021989462386135045,0.03902785497543709,-0.11078843593845202
2025-01-04,NORMAL,71.31,0.565,59.87,0.022378380537107875,0.039777489304497426,-0.1404965713645214
2025-01-05,NORMAL,69.4,0.506,59.55,0.02226836574822715,0.03956518795002472,-0.1281922038543431
2025-01-06,NORMAL,66.67,0.456,58.84,0.02202392817453104,0.039094188222042116,-0.10623825855439126
2025-01-07,NORMAL,65.57,-0.267,58.6,0.02194119451748093,0.038934990356121704,-0.12851599969059516
2025-01-08,NORMAL,64.75,-0.182,58.47,0.021896357877681613,0.03884876091887379,-0.10853586156930638
2025-01-09,NORMAL,69.95,-0.105,59.47,0.022240847085847094,0.03951211455877832,-0.11581762712761232
2025-01-10,NORMAL,57.1,-0.293,57.19,0.021454040657430673,0.037999831545798224,-0.10410830135850364
2025-01-11,NORMAL,65.03,-0.126,58.52,0.021913604617254345,0.038881925860846475,-0.0995983870830961
2025-01-12,NORMAL,70.77,0.221,59.57,0.022275244478161114,0.039578456418763897,-0.11620156442389443
2025-01-13,NORMAL,79.51,0.458,61.25,0.02285172453301642,0.04069318711528354,-0.1346042726780864
2025-01-14,NORMAL,77.32,0.363,60.87,0.022721560480869357,0.04044101377924396,-0.14256994946066828
2025-01-15,NORMAL,78.96,0.387,61.23,0.022844877142529727,0.040679914354335024,-0.12218148443338286
2025-01-16,NORMAL,82.24,0.815,62.56,0.02329941982227588,0.04156267298620335,-0.10640386364687149
2025-01-17,NORMAL,82.79,0.901,63.19,0.023514157647459608,0.04198091001258539,-0.08150385908921254
2025-01-18,RICH,84.15,1.252,65.04,0.024142621882381688,0.04320941696879448,-0.055344764430086194
2025-01-19,RICH,85.25,1.353,66.02,0.024474264826534618,0.041191143854082034,-0.03935408844777935
2025-01-20,NORMAL,81.69,0.505,63.07,0.023473283484998025,0.04190124129822168,-0.10007760243127949
2025-01-21,NORMAL,80.05,0.499,61.92,0.02308089734607196,0.04113785606838734,-0.07890719561961519
2025-01-22,NORMAL,76.5,0.285,61.04,0.022779808377113596,0.040553825794768766,-0.08037355462928389
2025-01-23,NORMAL,70.77,0.27,60.08,0.022450525729905108,0.03991681893020444,-0.055968252621979284
2025-01-24,NORMAL,55.74,-0.042,57.37,0.02151633477103773,0.03811920170270133,-0.049074466811856135
2025-01-25,NORMAL,51.64,-0.06,57.05,0.02140556854393973,-0.029371864337250378,0.03905208854417627
2025-01-26,NORMAL,48.63,-0.727,56.74,0.021298171570489837,0.023284908685244576,-0.01895721958154019
2025-01-27,NORMAL,65.03,-0.593,59.05,0.022096275802259764,-0.039966014847328916,0.05086811787532586
2025-01-28,NORMAL,44.54,-0.957,56.2,0.021110875994838598,-0.07258388266015908,0.163379960256188
2025-01-29,NORMAL,44.26,-0.951,56.15,0.02109351985159337,-0.06773979773874426,0.10686072633866772
2025-01-30,NORMAL,32.24,-1.164,54.64,0.020568246745601187,-0.06357704408286305,0.07780043572017281
2025-01-31,NORMAL,26.23,-1.35,53.32,0.020107289112338982,0.025702173231148227,-0.02154722283036943
2025-02-01,NORMAL,27.6,-1.388,53.77,0.020264620688416064,-0.05737459394678257,0.06953702037252815
2025-02-02,NORMAL,51.09,-1.215,57.04,0.02140210554214986,0.03790035895686915,-0.04774107719575493
2025-02-03,NORMAL,50.82,-1.33,56.94,0.021367470330910063,0.03783404516733167,-0.057153253186977365
2025-02-04,NORMAL,28.69,-1.021,54.03,0.02035543517123745,0.025354351859257492,-0.02117667501791358
2025-02-05,NORMAL,31.42,-0.775,54.53,0.020529897101875326,-0.00243298407966306,0.009317025980820237
2025-02-06,NORMAL,26.5,-0.874,53.91,0.020313528816187823,0.009531028195198656,-0.003821363171470027
2025-02-07,NORMAL,28.69,-0.827,54.17,0.020404308547003876,-0.02963848151934624,0.039154789222952735
2025-02-08,NORMAL,24.32,-0.928,53.49,0.02016674824464769,-0.06244649821865951,0.07987959909875084
2025-02-09,NORMAL,29.51,-0.787,54.21,0.020418268933722027,-0.042450185787138606,0.05321452757723941
2025-02-10,CHEAP,18.58,-1.014,52.4,0.01978503000974514,-0.04577688005803381,0.056677751722444075
2025-02-11,NORMAL,29.78,-0.722,54.23,0.02042524855473136,-0.02971996069379436,0.039248554017755066
2025-02-12,CHEAP,13.93,-0.974,51.49,0.019465474227063368,-0.014599853298494433,0.022510424241025728
2025-02-13,CHEAP,15.3,-0.886,51.76,0.019560370598215828,-0.01831413305423414,0.026586786526466247
2025-02-14,CHEAP,15.03,-0.887,51.6,0.01950414418544532,-0.03274973783172007,0.0423530496062374
2025-02-15,CHEAP,10.93,-0.918,50.61,0.01915569451874134,-0.03860539008656911,0.048652410727106424
2025-02-16,CHEAP,11.75,-0.804,50.84,0.019236731816419068,-0.02456876211319873,0.033353060369878465
2025-02-17,CHEAP,15.85,-0.176,51.73,0.019549830022999846,0.016828827530319324,-0.011830528331560869
2025-02-18,NORMAL,15.85,0.087,51.69,0.0195357745751412,-0.00953325965700244,0.01698428826692676
2025-02-19,CHEAP,6.83,-0.257,49.15,0.01864008972209108,-0.024117107103033907,0.032721165731704735
2025-02-20,CHEAP,6.83,-0.176,49.06,0.01860823820601926,-0.03842721357004121,0.048292712747400754
2025-02-21,CHEAP,6.01,-0.313,48.71,0.01848429633497319,0.014092225344192171,-0.00889285449436654
2025-02-22,CHEAP,5.46,-0.323,48.6,0.01844531856083206,0.0058611271128481655,5.9299690759545554e-05
2025-02-23,NORMAL,4.92,0.556,48.47,0.018399238730341713,0.03222013103200828,-0.028932587683376476
2025-02-24,CHEAP,2.46,-0.522,47.07,0.017901949580686118,0.03129257775010507,-0.09082014784485949
2025-02-25,CHEAP,6.01,-0.297,48.59,0.018441774542738237,0.03229963846250611,-0.07559511784681344
2025-02-26,NORMAL,15.85,0.223,51.3,0.019398653203573347,0.03409534365582133,-0.09301008555467
2025-02-27,CHEAP,18.03,-1.202,51.68,0.01953226047251546,0.03434716970041275,-0.07729719745654069
2025-02-28,CHEAP,13.66,-2.468,50.76,0.01920855072644086,0.03373749957416454,-0.08788393532779112
2025-03-01,CHEAP,19.95,-2.282,51.87,0.019599011963988652,0.03447308592651642,-0.09192845241083278
2025-03-02,NORMAL,41.26,-2.306,55.47,0.020857241030359228,0.0368593445112001,-0.03911568679117973
2025-03-03,NORMAL,68.03,-2.976,59.48,0.022244287246161624,0.039518748690441835,-0.1382797597227372
2025-03-04,NORMAL,81.69,-2.893,62.07,0.02313214760861856,0.04123741732483432,-0.10625689507378384
2025-03-05,NORMAL,58.47,-3.488,57.6,0.021595888344757567,0.03827173514761262,-0.04443130138802173
2025-03-06,NORMAL,72.95,-3.057,60.15,0.02247456497471438,0.03996326336250125,-0.07992091772191495
2025-03-07,NORMAL,34.15,-3.541,54.32,0.0204566521282484,-0.010209202147617447,0.017844640669650108
2025-03-08,NORMAL,24.32,-3.453,52.66,0.019876185501181004,0.03499665660887337,-0.044931663964868584
2025-03-09,NORMAL,66.94,-2.756,59.1,0.022113495334356557,0.03926666008935455,-0.0819242528347549
2025-03-10,NORMAL,69.95,-2.58,59.57,0.022275244478161153,0.03957845641876389,-0.12812621065605737
2025-03-11,NORMAL,72.68,-2.485,59.9,0.022388689515669337,0.039797393201354614,-0.1295277903386507
2025-03-12,NORMAL,52.19,-2.649,56.89,0.02135014918369007,0.03780088865055715,-0.12941285700017843
2025-03-13,NORMAL,41.26,-2.633,55.42,0.020839850271792155,0.0368261949572784,-0.10602627458282901
2025-03-14,NORMAL,27.32,-2.717,53.27,0.02008979586959799,0.03540096123717423,-0.11885400454538263
2025-03-15,NORMAL,28.69,-2.578,53.46,0.020156257465505933,0.0355268975789078,-0.11109510001878523
2025-03-16,NORMAL,40.16,-2.326,55.27,0.020787663748737913,0.036726747623607434,-0.13014504908951133
2025-03-17,NORMAL,25.14,-2.41,52.86,0.019946260979632473,0.0351292126584596,-0.10836854177571345
2025-03-18,NORMAL,21.58,-2.37,52.0,0.019644664025042013,0.034559240402255186,-0.10704939057218678
2025-03-19,NORMAL,32.79,-2.197,54.02,0.02035194350005031,0.035898094016026824,-0.12258977513599022
2025-03-20,CHEAP,8.2,-2.452,49.01,0.018590539517640937,0.032577918599022294,-0.10664984487741926
2025-03-21,CHEAP,3.28,-2.435,47.56,0.01807621855896822,0.03161721499271604,-0.07710082850142268
2025-03-22,CHEAP,8.2,-2.248,48.88,0.01854451155281899,0.03249178356457414,-0.06925908243915345
2025-03-23,CHEAP,3.55,-2.303,47.66,0.01811175481277297,0.031683468277028136,-0.03750157453775077
2025-03-24,CHEAP,3.01,-1.989,47.32,0.017990891669537892,0.031458208223575326,-0.05148548092509439
2025-03-25,CHEAP,2.19,-1.964,46.99,0.017873475191560368,0.0312395763191527,-0.05291381271985271
2025-03-26,CHEAP,3.28,-1.848,47.27,0.017973108144300337,0.03142508200383753,-0.036868779626650514
2025-03-27,CHEAP,2.19,-1.451,46.61,0.017086430941934582,0.03033611620757965,-0.016966417126261985
2025-03-28,CHEAP,12.57,-0.964,49.93,0.0018102966817483065,0.01608199927616516,-0.0031584473094205395
2025-03-29,NORMAL,27.32,-0.757,52.69,-0.0009063230584570175,0.014223517516307967,-0.0007531459010878816
2025-03-30,NORMAL,33.33,-0.339,53.73,-0.008011883908681208,0.0074433369198515925,0.0055625118407222895
2025-03-31,NORMAL,17.49,0.329,51.02,-0.0010240825115402467,0.013585593699576924,-0.0006259393279792053
2025-04-01,NORMAL,11.75,0.505,49.55,-0.007709385980292312,0.006444774698356755,0.005407566334340599
2025-04-02,NORMAL,27.32,0.9,52.61,-0.010254104533374338,0.00485075284894923,0.0075959635686507765
2025-04-03,NORMAL,27.6,1.006,52.64,0.0007954335741321497,0.0159096588837356,-0.0022721621078996
2025-04-04,NORMAL,46.17,1.235,55.33,0.01359296796872448,0.0295509533648086,-0.013651430105189793
2025-04-05,NORMAL,60.11,1.341,57.1,0.01668451990888064,0.03320178548913412,-0.01635012276458632
2025-04-06,NORMAL,77.32,0.695,59.59,-0.09655880618417931,-0.07924920408206497,0.08316914458026342
2025-04-07,NORMAL,29.23,0.02,52.79,-0.08328966263600401,-0.06812858383012536,0.07278712841424978
2025-04-08,NORMAL,58.2,0.298,56.84,-0.13137227865285428,-0.11493737194321002,0.11453984915052715
2025-04-09,NORMAL,30.6,-0.132,53.04,-0.09916565328412762,-0.08392643395411431,0.08690412264271488
2025-04-10,NORMAL,34.43,-0.08,53.56,-0.098692500885533,-0.08329054334098963,0.08636789459751887
2025-04-11,NORMAL,53.28,0.052,56.15,-0.07392122516147628,-0.057704544024803725,0.06386286165841507
2025-04-12,NORMAL,65.85,0.141,57.45,-0.046798045081212616,-0.03016980013149663,0.039701220994658226
2025-04-13,NORMAL,54.64,0.084,56.29,-0.05770828875836827,-0.04144737012097237,0.04948674360120972
2025-04-14,NORMAL,33.33,-0.107,53.31,-0.03553898280784093,-0.02021529952972196,0.030116612281512467
2025-04-15,CHEAP,14.48,-0.35,50.39,-0.08586949097276769,-0.07145530469095125,0.07555172978420385
2025-04-16,CHEAP,12.02,-0.33,49.58,-0.07129343467708543,-0.05712999969644642,0.062597217625849
2025-04-17,CHEAP,6.83,-0.349,48.41,-0.07864064551912184,-0.0648382335787554,0.06941311131032919
2025-04-18,CHEAP,2.46,-0.437,46.9,-0.07025101701859521,-0.05691250114362645,0.06208784639551765
2025-04-19,CHEAP,7.1,-0.326,48.29,-0.08738705168646078,-0.07362158957773682,0.07732507062466623
2025-04-20,CHEAP,6.28,-0.314,48.2,-0.07254271351119118,-0.05880495425018771,0.06394789380698811
2025-04-21,CHEAP,12.02,-0.239,49.16,-0.09658483531403425,-0.0825511576123249,0.08543581739227002
2025-04-22,NORMAL,30.33,-0.244,52.69,-0.028011984215799222,-0.012882143641034252,0.023449129566088633
2025-04-23,CHEAP,13.11,-0.499,49.42,-0.029119610090198624,-0.01500562751649815,0.024675772127799783
2025-04-24,CHEAP,2.73,-0.612,46.96,-0.019573155131112675,-0.006216249989876552,0.01621702562496237
2025-04-25,CHEAP,2.19,-0.598,46.45,-0.034371841857740074,-0.021171130542082355,0.029652409595530477
2025-04-26,CHEAP,4.92,-0.505,47.42,-0.03242762505328586,-0.01892961558022404,0.02781270304146463
2025-04-27,CHEAP,6.83,-0.412,48.12,-0.01748612516099111,-0.0037729838015833073,0.014271450461147708
2025-04-28,CHEAP,3.55,-0.462,47.05,-0.009940461922966527,0.003444033884346283,0.007496860313709969
2025-04-29,CHEAP,1.64,-0.516,46.17,0.01106882575655066,0.024183894268038537,-0.011520936800252471
2025-04-30,CHEAP,0.82,-0.564,45.07,0.017188205315764985,0.029967577435964628,-0.02422707805410572
2025-05-01,CHEAP,1.91,-0.48,46.11,0.01755984283883218,0.030656569515152766,-0.034824269507491706
2025-05-02,CHEAP,0.55,-0.577,44.54,0.01699840304978296,0.029616460490681683,-0.02094186792797781
2025-05-03,CHEAP,1.09,-0.536,44.9,0.01712735554813427,0.02985495481965169,-0.019131130927928175
2025-05-04,NORMAL,3.28,0.716,46.35,0.010030944579162173,0.0232010601810794,-0.010578497247308388
2025-05-05,NORMAL,1.37,0.912,45.0,0.010319835335460319,0.023077885744006193,-0.01085189790282376
2025-05-06,NORMAL,4.64,1.102,46.66,0.017755952064593943,0.031020946943890806,-0.05189715725173999
2025-05-07,NORMAL,1.09,1.168,44.8,0.0170915482458991,0.029788706319076375,-0.05375106524714299
2025-05-08,NORMAL,3.01,1.089,45.88,0.017477745431639474,0.03050419504481548,-0.0923567295611421
2025-05-09,NORMAL,3.01,1.137,45.78,0.017442034684687465,0.030437945521837168,-0.09246123872218971
2025-05-10,NORMAL,7.65,1.21,47.13,0.01792330126044917,0.031332328923251676,-0.05962737430837805
2025-05-11,NORMAL,7.65,1.203,47.13,0.017923301260449175,0.03133232892325165,-0.067248891364213
2025-05-12,NORMAL,2.73,0.996,45.44,0.017320544544816574,0.03021269813275191,-0.06291343808332059
2025-05-13,NORMAL,3.28,1.18,45.71,0.01741703130918482,0.030391570938576612,-0.09805585508012986
2025-05-14,NORMAL,1.09,1.023,44.79,0.017087966972771415,0.029782081472583353,-0.07621398789577814
2025-05-15,NORMAL,0.55,0.918,43.57,0.016650309827451425,0.028973852486764273,-0.08768945527791697
2025-05-16,NORMAL,0.27,0.834,42.62,0.016308489407656168,0.028344491191483353,-0.06861435554105197
2025-05-17,NORMAL,0.55,0.887,43.13,0.016492104455386562,0.028682359604247656,-0.07672548073912558
2025-05-18,NORMAL,2.73,1.069,44.93,0.017138095814291803,0.029874829383167406,-0.09141484446660632
2025-05-19,NORMAL,1.37,0.99,44.02,0.016811912197656164,0.02927196955655687,-0.10128210980677095
2025-05-20,NORMAL,10.66,1.69,47.3,0.017983778552912524,0.03144495772799895,-0.10619194858518191
2025-05-21,NORMAL,19.13,1.697,49.13,0.018633012287643597,0.0326574284447434,-0.04397657453939699
2025-05-22,NORMAL,18.58,1.668,49.0,0.018586999488340247,0.0325712928040177,-0.03657344521775936
2025-05-23,NORMAL,12.3,1.384,47.68,0.018118860891098126,0.03169671896774931,-0.0590632046968581
2025-05-24,NORMAL,11.48,1.375,47.53,0.01806555577727059,0.031597339061686165,-0.08898872097613876
2025-05-25,NORMAL,18.85,1.426,48.96,0.018572838398935525,0.03254478966274588,-0.08460832698128477
2025-05-26,NORMAL,9.84,1.272,47.13,0.0179233012604492,0.03133232892325173,-0.09750302584917021
2025-05-27,NORMAL,6.01,1.188,46.16,0.017577683222356533,0.030689694511556787,-0.09235942960585294
2025-05-28,NORMAL,3.83,1.101,45.24,0.017249026581304,0.030080200293315908,-0.10518965545793128
2025-05-29,NORMAL,1.91,0.936,44.61,0.0170234871711157,0.029662834333730768,-0.08471491289020566
2025-05-30,NORMAL,1.37,0.832,43.71,0.01670060762402801,0.02906660005765056,-0.06863635581883046
2025-05-31,NORMAL,6.28,0.972,45.88,0.017477745431639442,0.030504195044815337,-0.08312693294890686
